amc,population,cod_uf,microregion,mesoregion,dA_soy,dA_mze,rural_91,log_y_pc_r_91,log_pop_area_91,alpha_adult_91,rural,post03,mort_total_violence_ageadj,lincome,unemployment,employment,share_manuf,share_prim,share_nontrad
510590,15002,51,51006,5101,2.167003870010376,2.22169828414917,0.281302809715271,4.890391826629639,0.7297821640968323,0.7500535845756531,TRUE,1,-23.8778395545062,0.30709225733691,-0.0638876929163579,-0.00254668056722995,-0.0599800753611289,-0.107879002708845,0.013515540770018
510600,6436.00000000005,51,51015,5104,2.2622716426849365,2.4341087341308594,0.09089094400405884,4.589101314544678,2.0086724758148193,0.800261914730072,FALSE,1,17.2196014687467,0.15620547498951,-0.069776204140728,0.0810485474681091,-0.0178382818984934,-0.045942056165449,-0.053770450416901
510610,11609,51,51017,5104,1.3907617330551147,2.873060941696167,0.6628842353820801,4.2896575927734375,0.6944716572761536,0.5714017152786255,TRUE,1,-0.857659886196544,0.0514382268059306,-0.027454678303417,0.076314386967763,0.0060219745050403,-0.209255551326501,-0.041305274421589
510621,12127,51,51003,5101,1.9981249570846558,2.1143381595611572,0.6347246170043945,4.782063961029053,0.8553451895713806,0.7757787704467773,TRUE,1,-3.09158315799847,0.242276745031741,0.0442749631807313,-0.080978530176172,-0.0186953262355597,-0.198348012492794,0.164365175553
510623,17515.0000000001,51,51013,5103,1.786697268486023,2.37221097946167,0.30943048000335693,5.07899284362793,1.5360130071640015,0.7534210085868835,FALSE,1,-39.3100153060369,0.41855627430965,0.0631636733494379,-0.0171014344393741,0.14179485153431,-0.143655193753435,-0.048500457680204
510625,19643,51,51010,5102,2.386979579925537,2.5593512058258057,0.26973962783813477,4.9206976890563965,1.1703310012817383,0.8086605072021484,FALSE,1,-19.4119607914643,0.01488013532488,-0.0729311938857138,0.069319338290885,0.020199307565389,-0.009496506095308,-0.0600293855071991
510627,3748.99999999999,51,51005,5101,2.356196641921997,2.5518195629119873,0.6964181065559387,4.357717990875244,1.542116641998291,0.7644971609115601,TRUE,1,46.1810897270095,0.36646433239754,0.0320735191192491,-0.066790741326464,0.03989284630118,-0.117567091668656,-0.00765778747456902
510628,9796.00000000001,51,51010,5102,1.8106789588928223,1.8411428928375244,0.6411510705947876,4.759601593017578,-0.1842745542526245,0.8012381196022034,TRUE,1,-2.33136339596993,-0.27594811595361,-0.0520301919456983,0.0101084998372539,-0.019608758384124,-0.135613910727223,0.08987368723781
510629,10684,51,51002,5101,1.645509123802185,1.847630262374878,0.46846944093704224,5.104330539703369,0.9244670867919922,0.8220928907394409,TRUE,1,1.87816738118866,0.0445910675190095,0.0199343380960208,-0.030876655602679,-0.0091671804037412909,-0.145113482764348,0.131070356181092
510630,32896,51,51008,5101,2.4891786575317383,2.6890275478363037,0.47280460596084595,4.596949100494385,-0.5197909474372864,0.7517942190170288,FALSE,1,-26.8915181610956,0.14228031548194,-0.0435376455767681,-0.00987458759150905,0.0363685304297552,-0.128953189605335,-0.060208332566307
510637,15754.9999999997,51,51021,5105,2.025726079940796,2.231774091720581,0.29874730110168457,5.037436008453369,0.9846839308738708,0.7350213527679443,FALSE,1,-22.0414438075757,0.16542194344483999,-0.0404954613891231,0.0457888015597849,-0.0261733783469104,-0.027387165437911,-0.001410561627882
510650,31778.9999999999,51,51018,5104,2.033571720123291,5.127056121826172,0.28228092193603516,4.956104278564453,0.5479292869567871,0.716493546962738,FALSE,1,-7.64091887746542,0.39623591400631,-0.0860638731494739,0.00426987711871707,-0.0153085815292312,-0.159321819187648,0.00194249576893801
