amc,year,soy_prod,total_prod,other_agro
430820,2004,0,7618,7618
430820,2005,0,8292,8292
430820,2006,0,8242,8242
430820,2007,0,8517,8517
430820,2008,0,8524,8524
430820,2009,0,8598,8598
430820,2010,0,8429,8429
430820,2011,0,8677,8677
430820,2012,0,8749,8749
430820,2013,0,8745,8745
430820,2014,0,8693,8693
430820,2015,0,8667,8667
430820,2016,0,8687,8687
430820,2017,0,8651,8651
430820,2018,0,8089,8089
430820,2019,0,7946,7946
430820,2020,0,7998,7998
430820,2021,0,8025,8025
430830,1988,1500,7555,6055
430830,1989,1320,5931,4611
430830,1990,1320,5810,4490
430830,1991,1100,5589,4489
430830,1992,700,5621,4921
430830,1993,300,5465,5165
430830,1994,300,5258,4958
430830,1995,300,5179,4879
430830,1996,120,6451,6331
430830,1997,150,7726,7576
430830,1998,100,7455,7355
430830,1999,150,7555,7405
430830,2000,130,7277,7147
430830,2001,150,6935,6785
430830,2002,250,6610,6360
430830,2003,500,7699,7199
430830,2004,900,8170,7270
430830,2005,1000,8412,7412
430830,2006,700,6612,5912
430830,2007,1200,7108,5908
430830,2008,1500,7450,5950
430830,2009,1500,7358,5858
430830,2010,1700,7525,5825
430830,2011,1700,7578,5878
430830,2012,2000,6530,4530
430830,2013,2500,7147,4647
430830,2014,2500,7147,4647
430830,2015,3000,7467,4467
430830,2016,3000,7684,4684
430830,2017,5000,9887,4887
430830,2018,5000,8934,3934
430830,2019,5000,9134,4134
430830,2020,5000,8934,3934
430830,2021,5000,8934,3934
430840,1988,4500,13794,9294
430840,1989,5000,14096,9096
430840,1990,4000,11238,7238
430840,1991,1000,8852,7852
430840,1992,800,9640,8840
430840,1993,800,8636,7836
430840,1994,1500,9249,7749
430840,1995,1000,10369,9369
430840,1996,170,9059,8889
430840,1997,500,9451,8951
430840,1998,700,9661,8961
430840,1999,150,9104,8954
430840,2000,300,9258,8958
430840,2001,400,11616,11216
430840,2002,1200,12421,11221
430840,2003,2000,13292,11292
430840,2004,2500,13304,10804
430840,2005,3000,13049,10049
430840,2006,2500,13149,10649
430840,2007,2000,12654,10654
430840,2008,1500,12646,11146
430840,2009,2000,12569,10569
430840,2010,2000,12277,10277
430840,2011,2500,12845,10345
430840,2012,2800,12283,9483
430840,2013,5500,15023,9523
430840,2014,6000,16577,10577
430840,2015,7000,17107,10107
430840,2016,7500,16948,9448
430840,2017,7700,17870,10170
430840,2018,8100,18189,10089
430840,2019,9000,19032,10032
430840,2020,9500,18162,8662
430840,2021,12000,20101,8101
430845,1988,39000,52071,13071
430845,1989,44000,56818,12818
430845,1990,44000,59210,15210
430845,1991,43500,54415,10915
430845,1992,38000,51855,13855
430845,1993,40000,53359,13359
430845,1994,35000,48342,13342
430845,1995,31000,43993,12993
430845,1996,23156,46735,23579
430845,1997,27000,38796,11796
430845,1998,27000,35695,8695
430845,1999,27000,36225,9225
430845,2000,27000,39925,12925
430845,2001,27000,40836,13836
430845,2002,31070,43160,12090
430845,2003,32500,44741,12241
430845,2004,33850,45655,11805
430845,2005,33850,41917,8067
430845,2006,32850,43072,10222
430845,2007,32850,43046,10196
430845,2008,31200,43101,11901
430845,2009,32050,41905,9855
430845,2010,33050,40343,7293
430845,2011,33350,42256,8906
430845,2012,33450,42842,9392
430845,2013,35020,44057,9037
430845,2014,34820,47683,12863
430845,2015,35760,45595,9835
430845,2016,36140,43355,7215
430845,2017,36640,42515,5875
430845,2018,36840,41279,4439
430845,2019,36840,42506,5666
430845,2020,36840,44956,8116
430845,2021,36840,46066,9226
430850,1988,12000,36969,24969
430850,1989,7160,20743,13583
430850,1990,7160,21219,14059
430850,1991,6000,19562,13562
430850,1992,6000,20042,14042
430850,1993,7200,20446,13246
430850,1994,8100,21346,13246
430850,1995,8100,21612,13512
430850,1996,3657,16019,12362
430850,1997,7500,25281,17781
430850,1998,7500,23561,16061
430850,1999,7500,21994,14494
430850,2000,7500,22575,15075
430850,2001,3500,17471,13971
430850,2002,5500,18847,13347
430850,2003,6000,18434,12434
430850,2004,8500,20316,11816
430850,2005,8500,20306,11806
430850,2006,7000,19746,12746
430850,2007,7000,17284,10284
430850,2008,7000,17284,10284
430850,2009,7000,17194,10194
430850,2010,7000,16724,9724
430850,2011,7500,17244,9744
430850,2012,7000,14481,7481
430850,2013,7000,14112,7112
430850,2014,7000,13564,6564
430850,2015,6500,12595,6095
430850,2016,6700,12292,5592
430850,2017,6700,12865,6165
430850,2018,7300,12197,4897
430850,2019,6700,12270,5570
430850,2020,6900,12520,5620
430850,2021,7200,12937,5737
430870,1988,18500,46594,28094
430870,1989,7500,16519,9019
430870,1990,7000,16613,9613
430870,1991,6300,16066,9766
430870,1992,5500,16128,10628
430870,1993,3400,13125,9725
430870,1994,3600,13097,9497
430870,1995,3300,12935,9635
430870,1996,2000,10798,8798
430870,1997,2000,10096,8096
430870,1998,3360,11141,7781
430870,1999,3000,12175,9175
430870,2000,3000,11829,8829
430870,2001,2500,13110,10610
430870,2002,3000,14092,11092
430870,2003,3600,14449,10849
430870,2004,4300,13233,8933
430870,2005,5070,12977,7907
430870,2006,4800,12752,7952
430870,2007,5700,13066,7366
430870,2008,6000,13036,7036
430870,2009,6400,13055,6655
430870,2010,6900,11645,4745
430870,2011,7500,11573,4073
430870,2012,7300,11824,4524
430870,2013,8050,12567,4517
430870,2014,8600,13403,4803
430870,2015,8800,12118,3318
430870,2016,9000,11639,2639
430870,2017,8700,11171,2471
430870,2018,8200,10462,2262
430870,2019,8200,10322,2122
430870,2020,8200,10429,2229
430870,2021,8200,12020,3820
430890,1988,76000,143222,67222
430890,1989,49000,79457,30457
430890,1990,43500,79068,35568
430890,1991,39000,75863,36863
430890,1992,39200,75079,35879
430890,1993,40200,74409,34209
430890,1994,40700,77014,36314
430890,1995,37700,69587,31887
430890,1996,35000,71259,36259
430890,1997,45250,77944,32694
430890,1998,45550,78093,32543
430890,1999,36550,71458,34908
430890,2000,35650,74563,38913
430890,2001,37860,81967,44107
430890,2002,43450,86007,42557
430890,2003,47430,86296,38866
430890,2004,49800,90428,40628
430890,2005,50910,88901,37991
430890,2006,47050,83388,36338
430890,2007,48950,84443,35493
430890,2008,49050,82430,33380
430890,2009,48750,82736,33986
430890,2010,54825,81380,26555
430890,2011,56975,80740,23765
430890,2012,54830,81850,27020
430890,2013,56880,79866,22986
430890,2014,57750,80775,23025
430890,2015,59400,80018,20618
430890,2016,60850,81647,20797
430890,2017,60250,84327,24077
430890,2018,63110,81651,18541
430890,2019,63060,86300,23240
430890,2020,62110,91046,28936
430890,2021,60770,97159,36389
430900,1988,113500,190439,76939
430900,1989,113800,179541,65741
430900,1990,113800,191607,77807
430900,1991,107000,181119,74119
430900,1992,94500,163725,69225
430900,1993,104000,165177,61177
430900,1994,107000,166067,59067
430900,1995,104500,150952,46452
430900,1996,82500,148703,66203
430900,1997,99635,149127,49492
430900,1998,104000,145049,41049
430900,1999,103000,151253,48253
430900,2000,104500,154150,49650
430900,2001,102000,156720,54720
430900,2002,102000,156555,54555
430900,2003,103000,171365,68365
430900,2004,104800,180318,75518
430900,2005,106720,173851,67131
430900,2006,102200,174437,72237
430900,2007,102800,169760,66960
430900,2008,102300,172794,70494
430900,2009,99300,168772,69472
430900,2010,100300,167423,67123
430900,2011,100800,173180,72380
430900,2012,101100,175456,74356
430900,2013,101300,182977,81677
430900,2014,103500,178476,74976
430900,2015,108020,168180,60160
430900,2016,108450,166461,58011
430900,2017,108614,167331,58717
430900,2018,108694,166028,57334
430900,2019,99208,158490,59282
430900,2020,98639,161343,62704
430900,2021,101939,168916,66977
430905,1988,0,0,0
430905,1989,700,3135,2435
430905,1990,400,2747,2347
430905,1991,400,2690,2290
430905,1992,380,2522,2142
430905,1993,400,2664,2264
430905,1994,0,2801,2801
430905,1995,0,2831,2831
430905,1996,0,2633,2633
430905,1997,0,2644,2644
430905,1998,0,2218,2218
430905,1999,0,2031,2031
430905,2000,0,1931,1931
430905,2001,0,1931,1931
430905,2002,0,1942,1942
430905,2003,0,1927,1927
430905,2004,0,1699,1699
430905,2005,0,1699,1699
430905,2006,150,1849,1699
430905,2007,150,1845,1695
430905,2008,160,1568,1408
430905,2009,160,1560,1400
430905,2010,160,2010,1850
430905,2011,430,2891,2461
430905,2012,450,2911,2461
430905,2013,650,3069,2419
430905,2014,750,3041,2291
430905,2015,750,3212,2462
430905,2016,750,2977,2227
430905,2017,750,2988,2238
430905,2018,750,3005,2255
430905,2019,1000,3295,2295
430905,2020,1200,3447,2247
430905,2021,1500,3265,1765
430910,1988,15,3266,3251
430910,1989,0,3328,3328
430910,1990,0,3326,3326
430910,1991,0,3306,3306
430910,1992,0,2607,2607
430910,1993,0,2364,2364
430910,1994,0,2342,2342
430910,1995,0,1666,1666
430910,1996,0,2172,2172
430910,1997,0,1756,1756
430910,1998,0,1722,1722
430910,1999,0,1720,1720
430910,2000,0,1754,1754
430910,2001,0,1720,1720
430910,2002,0,1629,1629
430910,2003,0,1534,1534
430910,2004,0,1501,1501
430910,2005,0,1103,1103
430910,2006,0,1409,1409
430910,2007,0,1362,1362
430910,2008,0,1365,1365
430910,2009,0,1365,1365
430910,2010,0,1255,1255
430910,2011,0,1244,1244
430910,2012,0,1074,1074
430910,2013,0,729,729
430910,2014,0,1033,1033
430910,2015,0,979,979
430910,2016,0,986,986
430910,2017,0,1008,1008
430910,2018,0,1080,1080
430910,2019,0,1087,1087
430910,2020,0,1081,1081
430910,2021,0,886,886
430920,1988,500,7005,6505
430920,1989,50,1681,1631
430920,1990,30,2000,1970
430920,1991,30,2061,2031
430920,1992,30,1885,1855
430920,1993,40,2133,2093
430920,1994,40,2298,2258
430920,1995,40,1493,1453
430920,1996,0,1233,1233
430920,1997,0,1010,1010
430920,1998,0,1014,1014
430920,1999,0,899,899
430920,2000,30,1089,1059
430920,2001,30,1089,1059
430920,2002,0,1169,1169
430920,2003,0,1232,1232
430920,2004,0,1162,1162
430920,2005,0,1192,1192
430920,2006,0,1201,1201
430920,2007,0,984,984
430920,2008,0,984,984
430920,2009,0,1256,1256
430920,2010,0,1059,1059
430920,2011,0,1249,1249
430920,2012,0,854,854
430920,2013,0,660,660
430920,2014,0,650,650
430920,2015,0,621,621
430920,2016,0,609,609
430920,2017,0,608,608
430920,2018,149,1108,959
430920,2019,150,1108,958
430920,2020,500,1409,909
430920,2021,500,1409,909
430925,1988,0,0,0
430925,1989,280,2796,2516
430925,1990,280,2799,2519
430925,1991,280,2875,2595
430925,1992,150,2955,2805
430925,1993,300,2883,2583
430925,1994,300,2891,2591
430925,1995,150,2934,2784
430925,1996,150,2844,2694
430925,1997,150,2734,2584
430925,1998,450,3132,2682
430925,1999,450,3013,2563
430925,2000,450,3185,2735
430925,2001,600,3207,2607
430925,2002,600,3221,2621
430925,2003,1100,3349,2249
430925,2004,1400,3269,1869
430925,2005,1600,3487,1887
430925,2006,1400,3785,2385
430925,2007,1600,4013,2413
430925,2008,2000,4881,2881
430925,2009,2350,5277,2927
430925,2010,2350,4852,2502
430925,2011,3500,4650,1150
430925,2012,4500,5960,1460
430925,2013,5500,6770,1270
430925,2014,5700,7280,1580
430925,2015,5700,7086,1386
430925,2016,6000,7045,1045
430925,2017,5700,7131,1431
430925,2018,6000,6987,987
430925,2019,5100,7157,2057
430925,2020,5000,6437,1437
430925,2021,6000,7095,1095
430940,1988,4500,28664,24164
430940,1989,3150,18598,15448
430940,1990,3150,18609,15459
430940,1991,1260,16815,15555
430940,1992,400,13977,13577
430940,1993,530,11758,11228
430940,1994,560,11965,11405
430940,1995,630,11838,11208
430940,1996,360,10159,9799
430940,1997,410,10686,10276
430940,1998,600,10365,9765
430940,1999,600,10451,9851
430940,2000,600,10521,9921
430940,2001,600,10835,10235
430940,2002,460,10794,10334
430940,2003,460,10861,10401
430940,2004,600,11391,10791
430940,2005,800,11990,11190
430940,2006,700,11656,10956
430940,2007,600,11607,11007
430940,2008,600,11687,11087
430940,2009,800,11843,11043
430940,2010,1450,11146,9696
430940,2011,2200,11775,9575
430940,2012,2000,12156,10156
430940,2013,3200,11183,7983
430940,2014,4500,12046,7546
430940,2015,5300,12026,6726
430940,2016,7130,12065,4935
430940,2017,6250,11575,5325
430940,2018,7200,11810,4610
430940,2019,6600,12226,5626
430940,2020,6600,11580,4980
430940,2021,7500,14690,7190
430955,1988,0,0,0
430955,1989,500,5191,4691
430955,1990,400,5171,4771
430955,1991,60,4893,4833
430955,1992,60,4893,4833
430955,1993,10,3723,3713
430955,1994,10,3733,3723
430955,1995,10,3710,3700
430955,1996,2,2308,2306
430955,1997,10,2885,2875
430955,1998,5,2657,2652
430955,1999,3,2851,2848
430955,2000,3,2815,2812
430955,2001,3,2424,2421
430955,2002,3,2174,2171
430955,2003,3,2107,2104
430955,2004,3,2147,2144
430955,2005,0,2144,2144
430955,2006,0,2153,2153
430955,2007,0,1667,1667
430955,2008,0,1672,1672
430955,2009,0,1622,1622
430955,2010,0,1620,1620
430955,2011,0,1629,1629
430955,2012,0,1657,1657
430955,2013,0,1512,1512
430955,2014,0,1650,1650
430955,2015,0,1500,1500
430955,2016,0,1468,1468
430955,2017,0,1446,1446
430955,2018,0,1394,1394
430955,2019,0,1342,1342
430955,2020,0,1312,1312
430955,2021,0,1517,1517
430960,1988,22425,49545,27120
430960,1989,10693,23881,13188
430960,1990,11800,24328,12528
430960,1991,11250,22764,11514
430960,1992,11000,22387,11387
430960,1993,12000,23798,11798
430960,1994,12000,23742,11742
430960,1995,12000,22050,10050
430960,1996,9855,18921,9066
430960,1997,12300,23416,11116
430960,1998,12170,23443,11273
430960,1999,12170,23443,11273
430960,2000,13000,23905,10905
430960,2001,12150,23277,11127
430960,2002,13800,22727,8927
430960,2003,13800,23170,9370
430960,2004,13800,24260,10460
430960,2005,13150,22631,9481
430960,2006,12250,23217,10967
430960,2007,12350,22771,10421
430960,2008,12200,22823,10623
430960,2009,12000,22929,10929
430960,2010,13000,22619,9619
430960,2011,11040,20245,9205
430960,2012,10500,20047,9547
430960,2013,10500,18850,8350
430960,2014,10000,16925,6925
430960,2015,10000,17490,7490
430960,2016,10500,17097,6597
430960,2017,11500,19117,7617
430960,2018,11000,17998,6998
430960,2019,12000,20448,8448
430960,2020,12000,20710,8710
430960,2021,12000,20908,8908
430975,1988,0,0,0
430975,1989,80,10942,10862
430975,1990,80,11114,11034
430975,1991,100,11719,11619
430975,1992,100,11330,11230
430975,1993,20,6850,6830
430975,1994,20,6889,6869
430975,1995,20,5917,5897
430975,1996,3,4801,4798
430975,1997,10,5231,5221
430975,1998,0,6724,6724
430975,1999,0,7235,7235
430975,2000,0,6779,6779
430975,2001,0,6497,6497
430975,2002,0,6804,6804
430975,2003,0,7217,7217
430975,2004,20,7052,7032
430975,2005,80,7245,7165
430975,2006,80,7147,7067
430975,2007,80,6847,6767
430975,2008,80,6844,6764
430975,2009,80,6889,6809
430975,2010,80,6819,6739
430975,2011,80,6666,6586
430975,2012,180,5901,5721
430975,2013,280,7114,6834
430975,2014,400,7232,6832
430975,2015,400,7236,6836
430975,2016,900,7750,6850
430975,2017,900,7890,6990
430975,2018,900,7719,6819
430975,2019,900,7109,6209
430975,2020,950,7609,6659
430975,2021,950,7729,6779
430980,1988,33000,52643,19643
430980,1989,31000,43370,12370
430980,1990,22400,34859,12459
430980,1991,22400,34052,11652
430980,1992,21500,32678,11178
430980,1993,22400,30967,8567
430980,1994,23000,32708,9708
430980,1995,22100,28950,6850
430980,1996,16500,25545,9045
430980,1997,23200,29686,6486
430980,1998,23500,29437,5937
430980,1999,17000,23122,6122
430980,2000,16000,23726,7726
430980,2001,13800,21278,7478
430980,2002,14700,22413,7713
430980,2003,15700,23217,7517
430980,2004,16400,23702,7302
430980,2005,16500,24232,7732
430980,2006,15800,23982,8182
430980,2007,16300,24116,7816
430980,2008,16300,24018,7718
430980,2009,15800,24921,9121
430980,2010,16300,23203,6903
430980,2011,16800,23383,6583
430980,2012,15900,23096,7196
430980,2013,16100,23791,7691
430980,2014,16100,22816,6716
430980,2015,16000,21506,5506
430980,2016,16800,20714,3914
430980,2017,16800,21104,4304
430980,2018,17000,21435,4435
430980,2019,21500,28313,6813
430980,2020,21200,28545,7345
430980,2021,20500,30625,10125
430995,1988,0,0,0
430995,1989,9500,12283,2783
430995,1990,9000,13441,4441
430995,1991,7500,11686,4186
430995,1992,7500,11164,3664
430995,1993,7500,12474,4974
430995,1994,7700,12447,4747
430995,1995,6600,10579,3979
430995,1996,6600,11409,4809
430995,1997,6000,9548,3548
430995,1998,7000,10364,3364
430995,1999,7000,10469,3469
430995,2000,7300,10788,3488
430995,2001,12466,19925,7459
430995,2002,15550,22734,7184
430995,2003,16800,23221,6421
430995,2004,18660,24003,5343
430995,2005,19300,24169,4869
430995,2006,19500,24315,4815
430995,2007,19800,24818,5018
430995,2008,19600,24152,4552
430995,2009,19450,23494,4044
430995,2010,19800,23108,3308
430995,2011,19700,23097,3397
430995,2012,19700,23416,3716
430995,2013,20100,23801,3701
430995,2014,20500,24402,3902
430995,2015,20580,23241,2661
430995,2016,20780,22955,2175
430995,2017,20780,25868,5088
430995,2018,20800,28597,7797
430995,2019,23800,31397,7597
430995,2020,23800,31495,7695
430995,2021,23800,31673,7873
431000,1988,41500,64025,22525
431000,1989,35500,47727,12227
431000,1990,36000,55905,19905
431000,1991,40000,57630,17630
431000,1992,38000,55649,17649
431000,1993,40800,57584,16784
431000,1994,41500,58361,16861
431000,1995,37000,51870,14870
431000,1996,31113,56416,25303
431000,1997,37000,56353,19353
431000,1998,40000,56501,16501
431000,1999,37000,52488,15488
431000,2000,36500,54401,17901
431000,2001,36250,54028,17778
431000,2002,38700,58253,19553
431000,2003,39750,65481,25731
431000,2004,40000,69265,29265
431000,2005,40000,64578,24578
431000,2006,38000,58128,20128
431000,2007,39000,58100,19100
431000,2008,39000,60616,21616
431000,2009,39000,59763,20763
431000,2010,41500,58630,17130
431000,2011,41500,60577,19077
431000,2012,39500,61859,22359
431000,2013,41000,61550,20550
431000,2014,41000,63134,22134
431000,2015,41500,56080,14580
431000,2016,41400,57560,16160
431000,2017,41400,57225,15825
431000,2018,42400,62892,20492
431000,2019,43000,60145,17145
431000,2020,42300,62855,20555
431000,2021,42300,63965,21665
431010,1988,0,761,761
431010,1989,0,978,978
431010,1990,0,869,869
431010,1991,0,872,872
431010,1992,0,975,975
431010,1993,0,1031,1031
431010,1994,0,789,789
431010,1995,0,649,649
431010,1996,0,839,839
431010,1997,0,800,800
431010,1998,0,932,932
431010,1999,0,944,944
431010,2000,0,1049,1049
431010,2001,0,1038,1038
431010,2002,0,911,911
431010,2003,0,885,885
431010,2004,10,900,890
431010,2005,20,888,868
431010,2006,20,891,871
431010,2007,20,891,871
431010,2008,8,866,858
431010,2009,4,821,817
431010,2010,2,771,769
431010,2011,4,776,772
431010,2012,8,568,560
431010,2013,13,648,635
431010,2014,20,503,483
431010,2015,15,433,418
431010,2016,15,363,348
431010,2017,9,322,313
431010,2018,9,327,318
431010,2019,7,302,295
431010,2020,7,247,240
431010,2021,7,238,231
431020,1988,81500,136898,55398
431020,1989,81000,131340,50340
431020,1990,78000,129244,51244
431020,1991,73000,119514,46514
431020,1992,71000,118285,47285
431020,1993,76000,117089,41089
431020,1994,85800,123479,37679
431020,1995,82300,115470,33170
431020,1996,82500,131935,49435
431020,1997,84000,120651,36651
431020,1998,87000,117751,30751
431020,1999,87000,122893,35893
431020,2000,87000,129513,42513
431020,2001,82200,122325,40125
431020,2002,86350,126865,40515
431020,2003,90200,130271,40071
431020,2004,92200,132318,40118
431020,2005,91200,125524,34324
